email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL01117,CUST0220,I was charged twice,"I can see two charges for order ORD01001, but I only placed one order. Please look into this. Please reply when you can. A quick reply would be appreciated. Kind regards, Quinn Cove.",2026-04-18 18:51,Payment Issue,ORD01001
EMAIL00985,CUST0210,Checkout error,"Hi, my payment keeps failing when I try to buy the Drift Hydrating Serum. The card works everywhere else. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Morgan Lark.",2026-03-11 20:10,Payment Issue,ORD01084
EMAIL01616,CUST0206,Complaint about delivery,"My package for ORD00824 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. A quick reply would be appreciated. Kind regards, Morgan Cove.",2026-07-07 16:56,Complaint,ORD00824
EMAIL00260,CUST0209,Where is my order?,"Hey, I placed order ORD00159 a few days ago and it still says processing. Can you tell me when it will arrive? Thanks, Morgan Ivy Please reply today. I hope this can be resolved soon. Kind regards, Morgan Ivy.",2026-07-04 19:48,Order Status,ORD00159
EMAIL01709,CUST0237,Complaint about delivery,"My package for ORD01020 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-05-23 10:24,Complaint,ORD01020
EMAIL02139,CUST0287,Discount code question,"Do you have a student discount or a promo code I can use for the Harbor Cast Iron Pan? Please reply today. Sorry if I missed this information somewhere. Kind regards, Jordan Ivy.",2026-07-20 13:54,Other,ORD00380
EMAIL01192,CUST0249,Payment problem,"My card payment for ORD00341 is still pending in my bank app. Did the order go through? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Quinn Fern.",2026-02-10 18:00,Payment Issue,ORD00341
EMAIL02125,CUST0046,Discount code question,"Do you have a student discount or a promo code I can use for the Summit Training Shoe? Please reply before the weekend. Please let me know what you need from me. Kind regards, Quinn Ember.",2026-02-20 08:04,Other,
EMAIL00886,CUST0021,Cancel order,"I no longer need the Atlas Coffee Grinder. Can you cancel ORD00161 and refund the payment? Please reply this week. A quick reply would be appreciated. Kind regards, Riley Cove.",2026-07-19 19:21,Cancellation,ORD00161
EMAIL00426,CUST0139,Refund status,"I returned order ORD00145 and have not received my refund. Can someone check the status for me? Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Dale.",2026-07-08 08:47,Return/Refund,ORD00145
EMAIL00035,CUST0145,Where is my order?,"Hi, I placed order ORD00199 a few days ago and it still says returned. Can you tell me when it will arrive? Regards, Skyler Cove Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Skyler Cove.",2026-04-01 13:31,Order Status,ORD00199
EMAIL01866,CUST0080,Need a different size,"Hello, I received the Sage Resistance Band Set from order ORD00428, but the size is wrong. Can I exchange it for a smaller size? Please reply today. A quick reply would be appreciated. Kind regards, Jamie Juniper.",2026-04-27 13:49,Exchange,ORD00428
EMAIL01229,CUST0071,Question about Coast Denim Jacket,"Dear support team, could you tell me more about the Coast Denim Jacket? I need the size, material, and care details before ordering. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-02-28 08:14,Product Information,ORD00515
EMAIL01168,CUST0013,Checkout error,"Hi, my payment keeps failing when I try to buy the Terra Hydrating Serum. The card works everywhere else. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Cove.",2026-03-21 10:20,Payment Issue,ORD00322
EMAIL00187,CUST0034,Has my package shipped?,"Hi, I ordered a Echo Foam Roller. Is order ORD00697 on its way yet? Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Juniper.",2026-03-30 09:26,Order Status,ORD00697
EMAIL00943,CUST0109,Payment problem,"My card payment for ORD00360 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Ember.",2026-01-27 10:48,Payment Issue,ORD00360
EMAIL01592,CUST0039,Very disappointed,"Hi, I am unhappy with order ORD01155. The Drift Trail Runner was not as described and this has been frustrating. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Jordan Fern.",2026-06-18 10:55,Complaint,ORD01155
EMAIL01297,CUST0193,Question about Summit Rain Jacket,"Hi, could you tell me more about the Summit Rain Jacket? I need the size, material, and care details before ordering. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Ivy.",2026-03-19 12:08,Product Information,ORD01139
EMAIL00344,CUST0164,I need to return an item,"Dear support team, I received the Terra Rain Jacket from order ORD01126, but it does not fit my needs. Please send the return instructions. Please reply this week. I hope this can be resolved soon. Kind regards, Casey Ember.",2026-02-12 17:22,Return/Refund,ORD01126
EMAIL02187,CUST0232,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Dale.",2026-07-04 20:51,Other,ORD00108
EMAIL02283,CUST0074,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply today. Sorry if I missed this information somewhere. Kind regards, Riley Cove.",2026-03-18 15:26,Other,
EMAIL02192,CUST0275,Discount code question,"Do you have a student discount or a promo code I can use for the Ember Coffee Grinder? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Rowan Lark.",2026-07-11 20:23,Other,ORD00706
EMAIL00092,CUST0283,Has my package shipped?,"Hi, I ordered a Brook Vitamin C Set. Is order ORD00310 on its way yet? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Casey Juniper.",2026-06-12 18:49,Order Status,ORD00310
EMAIL02043,CUST0066,Exchange request,"I would like to exchange the Summit Foam Roller from order ORD00297 for a different size or color. Please tell me the next steps. Please reply this week. A quick reply would be appreciated. Kind regards, Morgan Grove.",2026-02-07 13:49,Exchange,ORD00297
EMAIL01304,CUST0029,Question about Nimbus Portable Speaker,"Hello, could you tell me more about the Nimbus Portable Speaker? I need the size, material, and care details before ordering. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Avery Cove.",2026-08-11 09:59,Product Information,
EMAIL00074,CUST0248,Tracking update needed,"Could you check the delivery status of ORD00885? The tracking has not changed and I am starting to worry. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Rowan Juniper.",2026-07-30 08:35,Order Status,ORD00885
EMAIL00920,CUST0237,Payment problem,"My card payment for ORD00585 is still pending in my bank app. Did the order go through? Please reply today. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-08-11 10:45,Payment Issue,ORD00585
EMAIL02102,CUST0213,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply this week. A quick reply would be appreciated. Kind regards, Skyler Ivy.",2026-03-03 19:18,Other,ORD00723
EMAIL01091,CUST0005,I was charged twice,"I can see two charges for order ORD00045, but I only placed one order. Please look into this. Please reply today. Sorry if I missed this information somewhere. Kind regards, Skyler Briar.",2026-06-11 19:19,Payment Issue,ORD00045
EMAIL00321,CUST0176,I need to return an item,"Hello, I received the Coast Compact Blender from order ORD01070, but it does not fit my needs. Please send the return instructions. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Lark.",2026-04-10 18:52,Return/Refund,ORD01070
EMAIL01028,CUST0066,Payment problem,"My card payment for ORD01112 is still pending in my bank app. Did the order go through? Please reply before the weekend. Please let me know what you need from me. Kind regards, Morgan Grove.",2026-01-13 08:43,Payment Issue,ORD01112
EMAIL01756,CUST0273,Very disappointed,"Dear support team, I am unhappy with order ORD00573. The Coast Trail Runner was not as described and this has been frustrating. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Avery Dale.",2026-08-03 08:26,Complaint,ORD00573
EMAIL01569,CUST0202,Poor experience,"I have tried to get help with ORD00512 twice. Still no answer. Really disappointed with the service. Please reply this week. A quick reply would be appreciated. Kind regards, Morgan Fern.",2026-01-03 14:26,Complaint,ORD00512
EMAIL00636,CUST0242,Cancel order,"I no longer need the Cedar Laptop Sleeve. Can you cancel ORD01018 and refund the payment? Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Taylor Ember.",2026-05-05 14:48,Cancellation,ORD01018
EMAIL01078,CUST0230,I was charged twice,"I can see two charges for order ORD00058, but I only placed one order. Please look into this. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jordan Dale.",2026-01-19 20:27,Payment Issue,ORD00058
EMAIL00799,CUST0190,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00372? Please reply today. I hope this can be resolved soon. Kind regards, Taylor Lark.",2026-07-02 08:40,Cancellation,ORD00372
EMAIL01518,CUST0291,Complaint about delivery,"My package for ORD00460 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Riley Lark.",2026-07-16 15:10,Complaint,ORD00460
EMAIL01259,CUST0217,Is this in stock?,"Do you still have the Brook Air Fryer available? I am looking for one as a gift. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Grove.",2026-07-15 17:07,Product Information,ORD01122
EMAIL00085,CUST0245,Tracking update needed,"Could you check the delivery status of ORD00406? The tracking has not changed and I am starting to worry. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-04-06 20:14,Order Status,ORD00406
EMAIL01206,CUST0071,Is this in stock?,"Do you still have the Nova Cast Iron Pan available? I am looking for one as a gift. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-06-27 13:37,Product Information,
EMAIL00781,CUST0058,Cancel order,"I no longer need the Brook Walking Shoe. Can you cancel ORD00499 and refund the payment? Please reply this week. I hope this can be resolved soon. Kind regards, Rowan Ivy.",2026-08-15 18:33,Cancellation,ORD00499
EMAIL01107,CUST0126,Checkout error,"Hi, my payment keeps failing when I try to buy the Pioneer Trail Runner. The card works everywhere else. Please reply when you can. A quick reply would be appreciated. Kind regards, Jamie Ivy.",2026-05-26 12:19,Payment Issue,ORD00935
EMAIL01072,CUST0090,Payment problem,"My card payment for ORD00386 is still pending in my bank app. Did the order go through? Please reply when you can. I hope this can be resolved soon. Kind regards, Riley Ember.",2026-02-11 16:39,Payment Issue,ORD00386
EMAIL02130,CUST0055,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jamie Ivy.",2026-06-26 17:05,Other,ORD00216
EMAIL00156,CUST0291,Where is my order?,"Dear support team, I placed order ORD00141 a few days ago and it still says out for delivery. Can you tell me when it will arrive? Thanks, Riley Lark Please reply this week. Please let me know what you need from me. Kind regards, Riley Lark.",2026-07-21 11:37,Order Status,ORD00141
EMAIL00286,CUST0276,Has my package shipped?,"Hi, I ordered a Pioneer Canvas Tote. Is order ORD00021 on its way yet? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Morgan Lark.",2026-08-04 14:35,Order Status,ORD00021
EMAIL00694,CUST0036,Cancel order,"I no longer need the Orbit Training Shoe. Can you cancel ORD00368 and refund the payment? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Taylor Fern.",2026-04-17 15:01,Cancellation,ORD00368
EMAIL01245,CUST0290,Question about Sage Air Fryer,"Hello, could you tell me more about the Sage Air Fryer? I need the size, material, and care details before ordering. Please reply before the weekend. Please let me know what you need from me. Kind regards, Casey Hollow.",2026-02-08 10:07,Product Information,ORD00713
EMAIL02184,CUST0177,Discount code question,"Do you have a student discount or a promo code I can use for the Solace Insulated Bottle? Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Quinn Ivy.",2026-06-17 14:25,Other,
EMAIL01898,CUST0021,Can you replace this?,"Hi, the Atlas Coffee Grinder from ORD00161 is the wrong size. How can I swap it for the correct one? Please reply this week. I hope this can be resolved soon. Kind regards, Riley Cove.",2026-06-27 16:41,Exchange,ORD00161
EMAIL00339,CUST0139,I need to return an item,"Hey, I received the Brook Crossbody Bag from order ORD00505, but it does not fit my needs. Please send the return instructions. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Skyler Dale.",2026-07-01 13:14,Return/Refund,ORD00505
EMAIL02052,CUST0224,Exchange request,"I would like to exchange the Meadow Quilted Vest from order ORD01085 for a different size or color. Please tell me the next steps. Please reply today. Sorry if I missed this information somewhere. Kind regards, Taylor Ivy.",2026-06-18 11:45,Exchange,ORD01085
EMAIL01071,CUST0028,Checkout error,"Hi, my payment keeps failing when I try to buy the Nova Yoga Mat. The card works everywhere else. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy.",2026-03-12 08:29,Payment Issue,ORD00093
EMAIL00164,CUST0229,Where is my order?,"Hi, I placed order ORD00975 a few days ago and it still says returned. Can you tell me when it will arrive? Please help, Jordan Ember Please reply today. A quick reply would be appreciated. Kind regards, Jordan Ember.",2026-02-06 19:42,Order Status,ORD00975
EMAIL01384,CUST0256,Is this in stock?,"Do you still have the Terra Canvas Tote available? I am looking for one as a gift. Please reply today. A quick reply would be appreciated. Kind regards, Morgan Cove.",2026-07-14 11:00,Product Information,ORD00285
EMAIL00668,CUST0241,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00696? Please reply when you can. A quick reply would be appreciated. Kind regards, Quinn Fern.",2026-07-21 08:20,Cancellation,ORD00696
EMAIL00887,CUST0194,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00778? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jamie Ivy.",2026-06-01 14:12,Cancellation,ORD00778
EMAIL00725,CUST0134,Please cancel my order,"Hello, please cancel order ORD00704 before it ships. I made this purchase by mistake. Please reply when you can. Please let me know what you need from me. Kind regards, Taylor Ember.",2026-01-25 20:59,Cancellation,ORD00704
EMAIL02330,CUST0287,Need account help,"Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply today. A quick reply would be appreciated. Kind regards, Jordan Ivy.",2026-02-10 20:16,Other,ORD00741
EMAIL01294,CUST0185,Is this in stock?,"Do you still have the Lumen Walking Shoe available? I am looking for one as a gift. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Morgan Dale.",2026-05-23 12:49,Product Information,ORD00719
EMAIL01726,CUST0038,Poor experience,"I have tried to get help with ORD00327 twice. Still no answer. Really disappointed with the service. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Dale.",2026-01-07 15:58,Complaint,ORD00327
EMAIL01052,CUST0213,I was charged twice,"I can see two charges for order ORD01083, but I only placed one order. Please look into this. Please reply today. A quick reply would be appreciated. Kind regards, Skyler Ivy.",2026-07-07 20:01,Payment Issue,ORD01083
EMAIL00679,CUST0243,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00667? Please reply before the weekend. Please let me know what you need from me. Kind regards, Riley Dale.",2026-07-30 16:35,Cancellation,ORD00667
EMAIL01046,CUST0268,I was charged twice,"I can see two charges for order ORD00138, but I only placed one order. Please look into this. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark.",2026-07-28 09:00,Payment Issue,ORD00138
EMAIL00711,CUST0170,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD01025? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-08-11 20:10,Cancellation,ORD01025
EMAIL00612,CUST0249,Please cancel my order,"Hi, please cancel order ORD01103 before it ships. I made this purchase by mistake. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Quinn Fern.",2026-03-31 08:16,Cancellation,ORD01103
EMAIL00654,CUST0201,Please cancel my order,"Hello, please cancel order ORD01131 before it ships. I made this purchase by mistake. Please reply today. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy.",2026-07-02 15:28,Cancellation,ORD01131
EMAIL00159,CUST0151,Where is my order?,"Hey, I placed order ORD01111 a few days ago and it still says returned. Can you tell me when it will arrive? Thanks, Quinn Hollow Please reply this week. I hope this can be resolved soon. Kind regards, Quinn Hollow.",2026-07-09 19:03,Order Status,ORD01111
EMAIL00853,CUST0145,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00147? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Skyler Cove.",2026-04-27 14:49,Cancellation,ORD00147
EMAIL01503,CUST0232,Complaint about delivery,"My package for ORD00108 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. Please let me know what you need from me. Kind regards, Skyler Dale.",2026-08-24 13:52,Complaint,ORD00108
EMAIL01343,CUST0132,Question about Terra Studio Microphone,"Dear support team, could you tell me more about the Terra Studio Microphone? I need the size, material, and care details before ordering. Please reply today. I hope this can be resolved soon. Kind regards, Skyler Briar.",2026-06-28 15:20,Product Information,
EMAIL01819,CUST0214,Need a different size,"Hi, I received the Echo Foam Roller from order ORD00742, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Rowan Ivy.",2026-05-18 10:00,Exchange,ORD00742
EMAIL01985,CUST0231,Need a different size,"Hello, I received the Harbor Training Shoe from order ORD00535, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Jamie Lark.",2026-03-01 09:38,Exchange,ORD00535
EMAIL02025,CUST0294,Exchange request,"I would like to exchange the Lumen Gentle Cleanser from order ORD00576 for a different size or color. Please tell me the next steps. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Rowan Grove.",2026-05-24 20:14,Exchange,ORD00576
EMAIL00381,CUST0177,I need to return an item,"Hey, I received the Ember Gentle Cleanser from order ORD00418, but it does not fit my needs. Please send the return instructions. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Quinn Ivy.",2026-01-02 13:57,Return/Refund,ORD00418
EMAIL02241,CUST0228,Discount code question,"Do you have a student discount or a promo code I can use for the Terra Studio Microphone? Please reply when you can. Please let me know what you need from me. Kind regards, Avery Fern.",2026-02-01 10:35,Other,
EMAIL02091,CUST0113,Exchange request,"I would like to exchange the Brook Crossbody Bag from order ORD00678 for a different size or color. Please tell me the next steps. Please reply this week. Please let me know what you need from me. Kind regards, Avery Cove.",2026-04-14 16:49,Exchange,ORD00678
EMAIL00030,CUST0149,Tracking update needed,"Could you check the delivery status of ORD00829? The tracking has not changed and I am starting to worry. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jordan Hollow.",2026-02-27 09:18,Order Status,ORD00829
EMAIL01114,CUST0289,I was charged twice,"I can see two charges for order ORD00614, but I only placed one order. Please look into this. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Rowan Briar.",2026-01-23 14:25,Payment Issue,ORD00614
EMAIL01725,CUST0158,Very disappointed,"Hello, I am unhappy with order ORD00564. The Pioneer Glass Storage Set was not as described and this has been frustrating. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jamie Ivy.",2026-04-07 19:23,Complaint,ORD00564
EMAIL01416,CUST0276,Question about Orbit Bamboo Organizer,"Dear support team, could you tell me more about the Orbit Bamboo Organizer? I need the size, material, and care details before ordering. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Morgan Lark.",2026-03-20 11:21,Product Information,ORD00335
EMAIL00267,CUST0255,Where is my order?,"Hello, I placed order ORD00805 a few days ago and it still says delivered. Can you tell me when it will arrive? Thanks, Avery Lark Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Avery Lark.",2026-08-03 15:33,Order Status,ORD00805
EMAIL00216,CUST0212,Has my package shipped?,"Hi, I ordered a Echo Walking Shoe. Is order ORD00397 on its way yet? Please reply today. A quick reply would be appreciated. Kind regards, Avery Fern.",2026-04-05 08:18,Order Status,ORD00397
EMAIL00129,CUST0276,Where is my order?,"Hey, I placed order ORD00957 a few days ago and it still says delivered. Can you tell me when it will arrive? Regards, Morgan Lark Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark.",2026-04-01 14:13,Order Status,ORD00957
EMAIL00386,CUST0169,Return request,"The Echo Foam Roller arrived damaged. I would like to return it and receive a refund for ORD01161. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Briar.",2026-03-09 15:59,Return/Refund,ORD01161
EMAIL00857,CUST0073,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00947? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Fern.",2026-08-25 14:59,Cancellation,ORD00947
EMAIL00722,CUST0159,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00135? Please reply this week. Please let me know what you need from me. Kind regards, Quinn Ivy.",2026-07-19 09:54,Cancellation,ORD00135
EMAIL00936,CUST0181,I was charged twice,"I can see two charges for order ORD00303, but I only placed one order. Please look into this. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Hollow.",2026-06-17 19:32,Payment Issue,ORD00303
EMAIL01480,CUST0288,Warranty question,"Hi, does the Orbit Training Shoe come with a warranty? I could not find the answer on the product page. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Hollow.",2026-02-19 10:18,Product Information,ORD00932
EMAIL01817,CUST0024,Need a different size,"Hey, I received the Nimbus Portable Speaker from order ORD00143, but the size is wrong. Can I exchange it for a smaller size? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Skyler Hollow.",2026-07-29 14:32,Exchange,ORD00143
EMAIL00332,CUST0092,Return request,"The Terra Resistance Band Set arrived damaged. I would like to return it and receive a refund for ORD00041. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Riley Grove.",2026-04-21 12:22,Return/Refund,ORD00041
EMAIL00848,CUST0077,Please cancel my order,"Hey, please cancel order ORD00170 before it ships. I made this purchase by mistake. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Casey Hollow.",2026-07-18 12:25,Cancellation,ORD00170
EMAIL01100,CUST0121,Payment problem,"My card payment for ORD00284 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Grove.",2026-02-25 12:49,Payment Issue,ORD00284
EMAIL00139,CUST0059,Where is my order?,"Hi, I placed order ORD00087 a few days ago and it still says processing. Can you tell me when it will arrive? Regards, Morgan Briar Please reply this week. I hope this can be resolved soon. Kind regards, Morgan Briar.",2026-02-12 20:09,Order Status,ORD00087
EMAIL01008,CUST0249,Checkout error,"Hi, my payment keeps failing when I try to buy the Summit Foam Roller. The card works everywhere else. Please reply today. Please let me know what you need from me. Kind regards, Quinn Fern.",2026-01-30 09:30,Payment Issue,ORD00507
EMAIL00361,CUST0060,Return request,"The Harbor Electric Kettle arrived damaged. I would like to return it and receive a refund for ORD00136. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Taylor Briar.",2026-08-22 11:50,Return/Refund,ORD00136
EMAIL01650,CUST0155,Complaint about delivery,"My package for ORD00791 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. A quick reply would be appreciated. Kind regards, Quinn Ember.",2026-05-23 13:03,Complaint,ORD00791
EMAIL01307,CUST0180,Is this in stock?,"Do you still have the Sage Travel Backpack available? I am looking for one as a gift. Please reply today. I hope this can be resolved soon. Kind regards, Morgan Dale.",2026-03-25 15:23,Product Information,ORD00191
EMAIL01748,CUST0122,Complaint about delivery,"My package for ORD01153 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Jordan Dale.",2026-04-06 18:30,Complaint,ORD01153
EMAIL02022,CUST0059,Need a different size,"Dear support team, I received the Terra Resistance Band Set from order ORD00087, but the size is wrong. Can I exchange it for a smaller size? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Morgan Briar.",2026-06-10 18:06,Exchange,ORD00087
EMAIL00495,CUST0129,I need to return an item,"Dear support team, I received the Orbit Insulated Bottle from order ORD00973, but it does not fit my needs. Please send the return instructions. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Quinn Briar.",2026-06-26 08:26,Return/Refund,ORD00973
EMAIL00614,CUST0256,Cancel order,"I no longer need the Summit Training Shoe. Can you cancel ORD00034 and refund the payment? Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Cove.",2026-03-06 16:05,Cancellation,ORD00034
EMAIL00921,CUST0230,I was charged twice,"I can see two charges for order ORD00058, but I only placed one order. Please look into this. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Jordan Dale.",2026-02-20 15:50,Payment Issue,ORD00058
EMAIL00268,CUST0295,Tracking update needed,"Could you check the delivery status of ORD00068? The tracking has not changed and I am starting to worry. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Morgan Hollow.",2026-07-09 13:53,Order Status,ORD00068
EMAIL00269,CUST0080,Where is my order?,"Hey, I placed order ORD00315 a few days ago and it still says delivered. Can you tell me when it will arrive? Please help, Jamie Juniper Please reply before the weekend. A quick reply would be appreciated. Kind regards, Jamie Juniper.",2026-07-13 16:50,Order Status,ORD00315
EMAIL02305,CUST0265,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Casey Ivy.",2026-06-02 08:22,Other,ORD00531
EMAIL00776,CUST0297,Please cancel my order,"Hey, please cancel order ORD00671 before it ships. I made this purchase by mistake. Please reply when you can. A quick reply would be appreciated. Kind regards, Riley Grove.",2026-07-08 08:46,Cancellation,ORD00671
EMAIL02201,CUST0200,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply when you can. A quick reply would be appreciated. Kind regards, Jamie Briar.",2026-07-23 20:10,Other,
EMAIL01988,CUST0054,Exchange request,"I would like to exchange the Drift Rain Jacket from order ORD00914 for a different size or color. Please tell me the next steps. Please reply this week. I hope this can be resolved soon. Kind regards, Rowan Briar.",2026-05-16 08:19,Exchange,ORD00914
EMAIL00648,CUST0052,Please cancel my order,"Dear support team, please cancel order ORD00997 before it ships. I made this purchase by mistake. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Hollow.",2026-01-03 09:21,Cancellation,ORD00997
EMAIL00062,CUST0135,Has my package shipped?,"Hi, I ordered a Meadow Electric Kettle. Is order ORD00347 on its way yet? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Fern.",2026-05-26 15:02,Order Status,ORD00347
EMAIL02265,CUST0248,Discount code question,"Do you have a student discount or a promo code I can use for the Coast Denim Jacket? Please reply today. I hope this can be resolved soon. Kind regards, Rowan Juniper.",2026-02-03 08:07,Other,
EMAIL01355,CUST0071,Question about Coast Denim Jacket,"Hey, could you tell me more about the Coast Denim Jacket? I need the size, material, and care details before ordering. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Ivy.",2026-06-17 10:55,Product Information,ORD00515
EMAIL01257,CUST0023,Question about Lumen Compact Blender,"Hello, could you tell me more about the Lumen Compact Blender? I need the size, material, and care details before ordering. Please reply today. A quick reply would be appreciated. Kind regards, Riley Dale.",2026-08-06 10:06,Product Information,
EMAIL00687,CUST0110,Please cancel my order,"Hi, please cancel order ORD00756 before it ships. I made this purchase by mistake. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Avery Briar.",2026-07-21 09:14,Cancellation,ORD00756
EMAIL01655,CUST0225,Very disappointed,"Hi, I am unhappy with order ORD00814. The Cedar Rain Jacket was not as described and this has been frustrating. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Skyler Cove.",2026-07-26 16:42,Complaint,ORD00814
EMAIL01749,CUST0152,Complaint about delivery,"My package for ORD01067 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Cove.",2026-03-08 19:50,Complaint,ORD01067
EMAIL01770,CUST0185,Poor experience,"I have tried to get help with ORD00719 twice. Still no answer. Really disappointed with the service. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Morgan Dale.",2026-03-12 18:36,Complaint,ORD00719
EMAIL01828,CUST0150,Need a different size,"Hello, I received the Drift Noise-Canceling Headphones from order ORD00615, but the size is wrong. Can I exchange it for a smaller size? Please reply this week. Please let me know what you need from me. Kind regards, Riley Lark.",2026-08-12 20:08,Exchange,ORD00615
