order_id,customer_id,product_id,product_name,order_date,order_status,payment_status,order_amount
ORD00555,CUST0024,PRD-054,Coast Trail Runner,2025-12-08,Delivered,Refunded,133.58
ORD00556,CUST0104,PRD-090,Lumen Gentle Cleanser,2025-10-16,Delivered,Paid,175.53
ORD00557,CUST0004,PRD-066,Nova Coffee Grinder,2025-04-27,Delivered,Paid,59.04
ORD00558,CUST0090,PRD-086,Nova Gentle Cleanser,2025-07-18,Shipped,Paid,37.66
ORD00559,CUST0243,PRD-085,Solace Night Cream,2025-02-06,Delivered,Failed,311.84
ORD00560,CUST0237,PRD-035,Sage Denim Jacket,2026-02-28,Out for Delivery,Paid,171.52
ORD00561,CUST0285,PRD-015,Sage Wireless Earbuds,2026-07-03,Delivered,Paid,103.96
ORD00562,CUST0034,PRD-005,Solace Studio Microphone,2025-06-02,Shipped,Paid,103.36
ORD00563,CUST0274,PRD-072,Meadow Electric Kettle,2025-06-19,Delivered,Paid,135.30
ORD00564,CUST0158,PRD-147,Pioneer Glass Storage Set,2025-11-19,Delivered,Paid,162.06
ORD00565,CUST0191,PRD-009,Willow Portable Speaker,2026-04-08,Shipped,Paid,29.68
ORD00566,CUST0192,PRD-078,Terra Electric Kettle,2025-02-08,Shipped,Paid,78.27
ORD00567,CUST0248,PRD-052,Meadow Training Shoe,2026-05-28,Cancelled,Refunded,117.69
ORD00568,CUST0168,PRD-040,Brook Quilted Vest,2025-05-27,Processing,Failed,55.91
ORD00569,CUST0106,PRD-026,Nova Fleece Hoodie,2025-02-07,Delivered,Refunded,58.13
ORD00570,CUST0003,PRD-118,Terra Canvas Tote,2025-11-15,Shipped,Failed,99.01
ORD00571,CUST0171,PRD-012,Meadow Studio Microphone,2026-04-24,Delivered,Paid,152.79
ORD00572,CUST0012,PRD-012,Meadow Studio Microphone,2025-11-16,Processing,Pending,152.79
ORD00573,CUST0273,PRD-054,Coast Trail Runner,2025-11-23,Shipped,Paid,66.79
ORD00574,CUST0141,PRD-113,Ember Crossbody Bag,2025-04-28,Delivered,Paid,160.96
ORD00575,CUST0106,PRD-004,Cedar Wireless Earbuds,2026-07-10,Returned,Refunded,73.92
ORD00576,CUST0294,PRD-090,Lumen Gentle Cleanser,2025-09-08,Delivered,Paid,175.53
ORD00577,CUST0277,PRD-044,Cedar Walking Shoe,2026-03-31,Processing,Paid,26.45
ORD00578,CUST0055,PRD-013,Ember Noise-Canceling Headphones,2026-01-28,Processing,Paid,88.58
ORD00579,CUST0183,PRD-014,Coast Portable Speaker,2025-11-16,Processing,Paid,277.64
ORD00580,CUST0239,PRD-086,Nova Gentle Cleanser,2026-08-05,Delivered,Paid,37.66
ORD00581,CUST0050,PRD-034,Coast Denim Jacket,2026-04-12,Processing,Pending,41.90
ORD00582,CUST0241,PRD-080,Brook Air Fryer,2025-08-26,Delivered,Paid,197.70
ORD00583,CUST0187,PRD-058,Terra Daily Runner,2026-02-06,Processing,Failed,102.80
ORD00584,CUST0233,PRD-047,Pioneer Trail Runner,2026-05-15,Delivered,Paid,150.31
ORD00585,CUST0237,PRD-008,Atlas Noise-Canceling Headphones,2025-06-24,Processing,Paid,159.18
ORD00586,CUST0261,PRD-073,Ember Coffee Grinder,2025-04-16,Delivered,Paid,24.86
ORD00587,CUST0285,PRD-104,Cedar Laptop Sleeve,2025-03-14,Delivered,Pending,176.01
ORD00588,CUST0123,PRD-078,Terra Electric Kettle,2025-09-07,Delivered,Paid,156.54
ORD00589,CUST0175,PRD-141,Nimbus Glass Storage Set,2025-08-02,Processing,Paid,95.35
ORD00590,CUST0279,PRD-152,Meadow Ceramic Mug Set,2025-08-30,Out for Delivery,Refunded,47.93
ORD00591,CUST0059,PRD-045,Solace Daily Runner,2026-04-20,Delivered,Paid,266.50
ORD00592,CUST0158,PRD-084,Cedar Night Cream,2026-02-20,Delivered,Pending,126.19
ORD00593,CUST0168,PRD-018,Terra Studio Microphone,2026-05-22,Delivered,Paid,256.68
ORD00594,CUST0076,PRD-016,Drift Noise-Canceling Headphones,2025-06-02,Processing,Pending,56.28
ORD00595,CUST0101,PRD-116,Drift Travel Backpack,2025-07-30,Delivered,Paid,77.68
ORD00596,CUST0223,PRD-082,Harbor Vitamin C Set,2025-12-19,Shipped,Pending,50.43
ORD00597,CUST0066,PRD-023,Orbit Fleece Hoodie,2025-10-29,Delivered,Paid,181.72
ORD00598,CUST0001,PRD-016,Drift Noise-Canceling Headphones,2026-07-28,Shipped,Paid,56.28
ORD00599,CUST0121,PRD-092,Meadow Vitamin C Set,2026-03-19,Processing,Paid,99.46
ORD00600,CUST0208,PRD-152,Meadow Ceramic Mug Set,2026-01-26,Shipped,Paid,95.86
ORD00601,CUST0072,PRD-112,Meadow Canvas Tote,2025-07-12,Delivered,Paid,128.58
ORD00602,CUST0079,PRD-143,Orbit Bamboo Organizer,2025-10-23,Shipped,Failed,209.38
ORD00603,CUST0074,PRD-033,Ember Denim Jacket,2026-05-14,Processing,Paid,149.74
ORD00604,CUST0213,PRD-112,Meadow Canvas Tote,2026-04-12,Returned,Refunded,64.29
ORD00605,CUST0261,PRD-155,Sage Ceramic Mug Set,2026-03-11,Returned,Refunded,120.74
ORD00606,CUST0096,PRD-142,Harbor Cast Iron Pan,2026-03-11,Delivered,Paid,64.24
ORD00607,CUST0257,PRD-155,Sage Ceramic Mug Set,2025-10-03,Processing,Paid,60.37
ORD00608,CUST0020,PRD-106,Nova Crossbody Bag,2026-08-05,Cancelled,Refunded,40.82
ORD00609,CUST0041,PRD-124,Cedar Resistance Band Set,2025-05-26,Delivered,Paid,269.74
ORD00610,CUST0265,PRD-135,Sage Resistance Band Set,2025-03-22,Returned,Pending,130.10
ORD00611,CUST0040,PRD-134,Coast Foam Roller,2026-07-07,Cancelled,Refunded,129.24
ORD00612,CUST0274,PRD-149,Willow Glass Storage Set,2025-01-12,Shipped,Paid,123.02
ORD00613,CUST0216,PRD-121,Nimbus Foam Roller,2025-12-28,Out for Delivery,Failed,114.18
ORD00614,CUST0289,PRD-076,Drift Coffee Grinder,2025-09-24,Shipped,Paid,23.64
ORD00615,CUST0150,PRD-016,Drift Noise-Canceling Headphones,2025-01-28,Delivered,Paid,56.28
ORD00616,CUST0143,PRD-074,Coast Compact Blender,2025-09-16,Out for Delivery,Paid,30.16
ORD00617,CUST0008,PRD-034,Coast Denim Jacket,2025-04-25,Delivered,Paid,20.95
ORD00618,CUST0229,PRD-155,Sage Ceramic Mug Set,2026-01-14,Processing,Paid,60.37
ORD00619,CUST0093,PRD-045,Solace Daily Runner,2026-06-25,Shipped,Paid,266.50
ORD00620,CUST0079,PRD-009,Willow Portable Speaker,2026-05-23,Shipped,Paid,29.68
ORD00621,CUST0086,PRD-106,Nova Crossbody Bag,2025-08-04,Delivered,Paid,81.64
ORD00622,CUST0060,PRD-148,Atlas Cast Iron Pan,2025-02-23,Delivered,Paid,49.24
ORD00623,CUST0273,PRD-043,Orbit Training Shoe,2025-08-28,Out for Delivery,Paid,349.08
ORD00624,CUST0075,PRD-098,Terra Hydrating Serum,2026-06-28,Delivered,Paid,151.69
ORD00625,CUST0196,PRD-112,Meadow Canvas Tote,2025-11-20,Processing,Failed,128.58
ORD00626,CUST0222,PRD-136,Drift Insulated Bottle,2025-10-07,Delivered,Paid,124.27
ORD00627,CUST0300,PRD-086,Nova Gentle Cleanser,2026-02-05,Shipped,Pending,37.66
ORD00628,CUST0267,PRD-119,Aster Laptop Sleeve,2025-12-12,Delivered,Paid,148.24
ORD00629,CUST0035,PRD-047,Pioneer Trail Runner,2025-01-13,Shipped,Paid,150.31
ORD00630,CUST0180,PRD-106,Nova Crossbody Bag,2025-08-13,Processing,Paid,81.64
ORD00631,CUST0030,PRD-073,Ember Coffee Grinder,2025-08-11,Shipped,Paid,24.86
ORD00632,CUST0045,PRD-154,Coast Cast Iron Pan,2025-05-14,Delivered,Paid,172.55
ORD00633,CUST0057,PRD-097,Echo Gentle Cleanser,2025-07-08,Delivered,Failed,45.73
ORD00634,CUST0233,PRD-065,Solace Air Fryer,2025-10-11,Shipped,Paid,161.50
ORD00635,CUST0132,PRD-110,Lumen Canvas Tote,2025-06-15,Delivered,Paid,99.88
ORD00636,CUST0171,PRD-019,Aster Studio Microphone,2025-03-03,Shipped,Paid,58.12
ORD00637,CUST0036,PRD-067,Pioneer Compact Blender,2026-05-19,Returned,Refunded,316.52
ORD00638,CUST0056,PRD-052,Meadow Training Shoe,2025-05-28,Delivered,Paid,235.38
ORD00639,CUST0227,PRD-139,Aster Yoga Mat,2025-09-23,Delivered,Paid,84.95
ORD00640,CUST0229,PRD-027,Pioneer Rain Jacket,2025-01-20,Processing,Paid,76.95
ORD00641,CUST0200,PRD-128,Atlas Insulated Bottle,2025-09-30,Processing,Paid,159.40
ORD00642,CUST0264,PRD-039,Aster Quilted Vest,2026-05-18,Delivered,Failed,77.02
ORD00643,CUST0277,PRD-123,Orbit Insulated Bottle,2025-08-20,Out for Delivery,Pending,112.56
ORD00644,CUST0063,PRD-001,Nimbus Portable Speaker,2026-08-04,Shipped,Paid,136.98
ORD00645,CUST0206,PRD-138,Terra Resistance Band Set,2025-02-26,Returned,Refunded,57.28
ORD00646,CUST0042,PRD-024,Cedar Rain Jacket,2026-04-16,Shipped,Failed,173.15
ORD00647,CUST0197,PRD-075,Sage Air Fryer,2025-07-15,Delivered,Paid,172.35
ORD00648,CUST0250,PRD-077,Echo Coffee Grinder,2025-03-28,Delivered,Failed,171.81
ORD00649,CUST0013,PRD-113,Ember Crossbody Bag,2025-09-02,Delivered,Paid,160.96
ORD00650,CUST0256,PRD-126,Nova Yoga Mat,2026-07-01,Shipped,Pending,48.91
ORD00651,CUST0029,PRD-116,Drift Travel Backpack,2025-12-12,Returned,Refunded,38.84
ORD00652,CUST0275,PRD-011,Summit Studio Microphone,2025-06-02,Shipped,Paid,129.80
ORD00653,CUST0251,PRD-149,Willow Glass Storage Set,2025-01-20,Shipped,Paid,123.02
ORD00654,CUST0067,PRD-121,Nimbus Foam Roller,2025-01-15,Cancelled,Refunded,114.18
ORD00655,CUST0234,PRD-045,Solace Daily Runner,2025-06-24,Delivered,Failed,133.25
ORD00656,CUST0255,PRD-152,Meadow Ceramic Mug Set,2025-08-14,Processing,Pending,47.93
ORD00657,CUST0167,PRD-017,Echo Noise-Canceling Headphones,2025-05-04,Delivered,Paid,282.30
ORD00658,CUST0024,PRD-148,Atlas Cast Iron Pan,2025-06-27,Delivered,Paid,49.24
ORD00659,CUST0087,PRD-086,Nova Gentle Cleanser,2026-01-14,Processing,Paid,75.32
ORD00660,CUST0069,PRD-142,Harbor Cast Iron Pan,2025-04-13,Processing,Paid,64.24
ORD00661,CUST0042,PRD-157,Echo Cast Iron Pan,2025-01-07,Shipped,Paid,259.66
ORD00662,CUST0214,PRD-002,Harbor Wireless Earbuds,2026-05-03,Processing,Paid,43.20
ORD00663,CUST0211,PRD-033,Ember Denim Jacket,2025-09-02,Shipped,Paid,299.48
ORD00664,CUST0256,PRD-045,Solace Daily Runner,2025-04-01,Delivered,Paid,133.25
ORD00665,CUST0099,PRD-078,Terra Electric Kettle,2025-05-01,Shipped,Paid,78.27
ORD00666,CUST0238,PRD-136,Drift Insulated Bottle,2025-08-02,Returned,Refunded,124.27
ORD00667,CUST0243,PRD-071,Summit Air Fryer,2026-05-25,Processing,Paid,106.37
ORD00668,CUST0187,PRD-046,Nova Trail Runner,2025-10-19,Processing,Failed,62.19
ORD00669,CUST0023,PRD-054,Coast Trail Runner,2025-04-17,Out for Delivery,Paid,133.58
ORD00670,CUST0249,PRD-014,Coast Portable Speaker,2026-06-12,Cancelled,Refunded,138.82
ORD00671,CUST0297,PRD-030,Lumen Denim Jacket,2025-11-30,Processing,Paid,117.64
ORD00672,CUST0118,PRD-108,Atlas Laptop Sleeve,2025-04-23,Processing,Paid,48.75
ORD00673,CUST0103,PRD-084,Cedar Night Cream,2026-01-20,Shipped,Paid,252.38
ORD00674,CUST0224,PRD-057,Echo Walking Shoe,2025-05-29,Processing,Paid,56.97
ORD00675,CUST0192,PRD-056,Drift Trail Runner,2025-05-20,Cancelled,Refunded,268.80
ORD00676,CUST0104,PRD-118,Terra Canvas Tote,2025-12-10,Delivered,Paid,99.01
ORD00677,CUST0070,PRD-033,Ember Denim Jacket,2025-04-24,Processing,Paid,149.74
ORD00678,CUST0113,PRD-120,Brook Crossbody Bag,2025-10-30,Out for Delivery,Paid,71.13
ORD00679,CUST0296,PRD-155,Sage Ceramic Mug Set,2026-07-21,Processing,Pending,60.37
ORD00680,CUST0111,PRD-059,Aster Daily Runner,2026-04-30,Processing,Failed,162.50
ORD00681,CUST0127,PRD-119,Aster Laptop Sleeve,2025-12-02,Shipped,Paid,148.24
ORD00682,CUST0294,PRD-112,Meadow Canvas Tote,2025-01-06,Delivered,Failed,64.29
ORD00683,CUST0259,PRD-107,Pioneer Canvas Tote,2025-02-04,Returned,Refunded,116.44
ORD00684,CUST0232,PRD-109,Willow Canvas Tote,2026-05-23,Delivered,Paid,98.80
ORD00685,CUST0112,PRD-062,Harbor Electric Kettle,2025-05-16,Processing,Pending,79.22
ORD00686,CUST0009,PRD-092,Meadow Vitamin C Set,2026-05-07,Shipped,Paid,99.46
ORD00687,CUST0233,PRD-079,Aster Coffee Grinder,2026-04-20,Processing,Paid,68.93
ORD00688,CUST0238,PRD-036,Drift Rain Jacket,2025-01-02,Cancelled,Refunded,43.10
ORD00689,CUST0152,PRD-019,Aster Studio Microphone,2026-03-13,Shipped,Paid,29.06
ORD00690,CUST0042,PRD-070,Lumen Compact Blender,2025-12-10,Delivered,Paid,135.79
ORD00691,CUST0027,PRD-015,Sage Wireless Earbuds,2025-04-24,Out for Delivery,Failed,103.96
ORD00692,CUST0188,PRD-099,Aster Night Cream,2025-06-29,Shipped,Paid,123.48
ORD00693,CUST0071,PRD-144,Cedar Bamboo Organizer,2025-12-09,Delivered,Paid,169.30
ORD00694,CUST0116,PRD-062,Harbor Electric Kettle,2025-11-25,Delivered,Paid,39.61
ORD00695,CUST0142,PRD-091,Summit Night Cream,2025-02-25,Cancelled,Refunded,77.58
ORD00696,CUST0241,PRD-017,Echo Noise-Canceling Headphones,2026-06-29,Shipped,Paid,141.15
ORD00697,CUST0034,PRD-137,Echo Foam Roller,2025-07-12,Cancelled,Refunded,169.15
ORD00698,CUST0148,PRD-118,Terra Canvas Tote,2025-03-20,Processing,Paid,99.01
ORD00699,CUST0255,PRD-028,Atlas Denim Jacket,2025-06-04,Processing,Paid,127.98
ORD00700,CUST0214,PRD-053,Ember Trail Runner,2026-07-09,Delivered,Paid,106.91
ORD00701,CUST0150,PRD-034,Coast Denim Jacket,2025-07-13,Out for Delivery,Paid,20.95
ORD00702,CUST0211,PRD-017,Echo Noise-Canceling Headphones,2025-12-18,Processing,Pending,141.15
ORD00703,CUST0235,PRD-084,Cedar Night Cream,2025-11-08,Out for Delivery,Paid,252.38
ORD00704,CUST0134,PRD-146,Nova Cast Iron Pan,2025-08-21,Processing,Pending,110.01
ORD00705,CUST0076,PRD-124,Cedar Resistance Band Set,2025-12-28,Shipped,Paid,134.87
ORD00706,CUST0275,PRD-073,Ember Coffee Grinder,2025-10-20,Out for Delivery,Paid,24.86
ORD00707,CUST0083,PRD-047,Pioneer Trail Runner,2025-09-01,Returned,Paid,150.31
ORD00708,CUST0226,PRD-030,Lumen Denim Jacket,2025-09-24,Processing,Paid,58.82
ORD00709,CUST0163,PRD-095,Sage Gentle Cleanser,2025-12-19,Processing,Paid,120.88
ORD00710,CUST0274,PRD-038,Terra Rain Jacket,2025-11-05,Shipped,Paid,47.30
ORD00711,CUST0075,PRD-032,Meadow Quilted Vest,2026-04-15,Cancelled,Refunded,77.78
ORD00712,CUST0152,PRD-082,Harbor Vitamin C Set,2026-05-01,Processing,Refunded,50.43
ORD00713,CUST0290,PRD-075,Sage Air Fryer,2026-03-29,Returned,Refunded,172.35
ORD00714,CUST0072,PRD-087,Pioneer Vitamin C Set,2026-07-19,Delivered,Paid,22.26
ORD00715,CUST0229,PRD-030,Lumen Denim Jacket,2026-01-01,Shipped,Paid,58.82
ORD00716,CUST0299,PRD-024,Cedar Rain Jacket,2026-06-24,Shipped,Paid,173.15
ORD00717,CUST0012,PRD-057,Echo Walking Shoe,2025-03-27,Delivered,Pending,56.97
ORD00718,CUST0263,PRD-138,Terra Resistance Band Set,2026-02-08,Delivered,Paid,57.28
ORD00719,CUST0185,PRD-050,Lumen Walking Shoe,2026-02-12,Out for Delivery,Paid,146.20
ORD00720,CUST0191,PRD-038,Terra Rain Jacket,2025-01-13,Delivered,Paid,94.60
ORD00721,CUST0288,PRD-073,Ember Coffee Grinder,2025-03-31,Shipped,Paid,49.72
ORD00722,CUST0227,PRD-056,Drift Trail Runner,2025-10-23,Delivered,Paid,268.80
ORD00723,CUST0213,PRD-042,Harbor Training Shoe,2025-05-23,Delivered,Refunded,185.58
ORD00724,CUST0244,PRD-151,Summit Glass Storage Set,2026-06-22,Delivered,Paid,151.97
ORD00725,CUST0046,PRD-086,Nova Gentle Cleanser,2025-01-07,Processing,Refunded,75.32
ORD00726,CUST0285,PRD-105,Solace Travel Backpack,2026-04-19,Delivered,Paid,69.70
ORD00727,CUST0196,PRD-146,Nova Cast Iron Pan,2025-10-24,Delivered,Paid,110.01
ORD00728,CUST0300,PRD-142,Harbor Cast Iron Pan,2025-11-08,Out for Delivery,Pending,64.24
ORD00729,CUST0002,PRD-127,Pioneer Insulated Bottle,2025-06-07,Delivered,Paid,129.86
ORD00730,CUST0064,PRD-068,Atlas Coffee Grinder,2025-10-22,Shipped,Paid,324.20
ORD00731,CUST0015,PRD-107,Pioneer Canvas Tote,2025-05-03,Processing,Failed,58.22
ORD00732,CUST0298,PRD-071,Summit Air Fryer,2026-05-08,Out for Delivery,Refunded,106.37
ORD00733,CUST0062,PRD-145,Solace Glass Storage Set,2026-01-18,Out for Delivery,Paid,96.36
ORD00734,CUST0084,PRD-132,Meadow Foam Roller,2025-03-01,Delivered,Paid,54.43
ORD00735,CUST0183,PRD-038,Terra Rain Jacket,2025-06-17,Shipped,Failed,47.30
ORD00736,CUST0025,PRD-014,Coast Portable Speaker,2025-10-24,Shipped,Paid,138.82
ORD00737,CUST0094,PRD-075,Sage Air Fryer,2025-04-07,Delivered,Refunded,172.35
ORD00738,CUST0155,PRD-154,Coast Cast Iron Pan,2025-10-05,Delivered,Paid,172.55
ORD00739,CUST0007,PRD-093,Ember Gentle Cleanser,2025-05-21,Processing,Paid,67.27
ORD00740,CUST0175,PRD-133,Ember Resistance Band Set,2025-06-16,Shipped,Pending,259.64
ORD00741,CUST0287,PRD-027,Pioneer Rain Jacket,2026-06-23,Shipped,Paid,76.95
ORD00742,CUST0214,PRD-137,Echo Foam Roller,2026-04-17,Delivered,Paid,169.15
ORD00743,CUST0246,PRD-020,Brook Wireless Earbuds,2025-12-23,Processing,Paid,75.01
ORD00744,CUST0268,PRD-080,Brook Air Fryer,2025-12-17,Delivered,Paid,197.70
ORD00745,CUST0114,PRD-045,Solace Daily Runner,2025-05-12,Delivered,Paid,133.25
ORD00746,CUST0067,PRD-037,Echo Fleece Hoodie,2025-03-22,Delivered,Paid,125.23
ORD00747,CUST0010,PRD-109,Willow Canvas Tote,2026-05-11,Delivered,Pending,98.80
ORD00748,CUST0241,PRD-111,Summit Travel Backpack,2025-05-02,Processing,Paid,26.19
ORD00749,CUST0050,PRD-065,Solace Air Fryer,2025-05-07,Processing,Paid,161.50
ORD00750,CUST0180,PRD-155,Sage Ceramic Mug Set,2025-01-30,Shipped,Failed,60.37
ORD00751,CUST0297,PRD-024,Cedar Rain Jacket,2025-12-23,Processing,Paid,173.15
ORD00752,CUST0259,PRD-091,Summit Night Cream,2026-08-07,Processing,Paid,38.79
ORD00753,CUST0271,PRD-018,Terra Studio Microphone,2025-08-11,Processing,Paid,128.34
ORD00754,CUST0051,PRD-050,Lumen Walking Shoe,2025-08-08,Returned,Refunded,146.20
ORD00755,CUST0226,PRD-130,Lumen Resistance Band Set,2025-04-20,Delivered,Paid,92.47
ORD00756,CUST0110,PRD-047,Pioneer Trail Runner,2026-06-11,Delivered,Refunded,300.62
ORD00757,CUST0064,PRD-059,Aster Daily Runner,2026-04-23,Shipped,Pending,81.25
ORD00758,CUST0148,PRD-029,Willow Denim Jacket,2026-07-25,Out for Delivery,Paid,28.68
ORD00759,CUST0146,PRD-011,Summit Studio Microphone,2026-04-13,Processing,Paid,129.80
ORD00760,CUST0116,PRD-154,Coast Cast Iron Pan,2026-07-22,Delivered,Paid,345.10
ORD00761,CUST0036,PRD-105,Solace Travel Backpack,2026-05-03,Shipped,Failed,69.70
ORD00762,CUST0054,PRD-095,Sage Gentle Cleanser,2026-02-10,Processing,Refunded,241.76
ORD00763,CUST0074,PRD-113,Ember Crossbody Bag,2026-02-09,Delivered,Paid,160.96
ORD00764,CUST0034,PRD-103,Orbit Laptop Sleeve,2026-01-08,Delivered,Refunded,116.28
ORD00765,CUST0063,PRD-051,Summit Training Shoe,2025-08-27,Shipped,Paid,261.52
ORD00766,CUST0205,PRD-109,Willow Canvas Tote,2025-12-31,Delivered,Paid,98.80
ORD00767,CUST0262,PRD-122,Harbor Insulated Bottle,2025-10-13,Delivered,Refunded,300.30
ORD00768,CUST0251,PRD-038,Terra Rain Jacket,2026-05-25,Delivered,Paid,47.30
ORD00769,CUST0028,PRD-060,Brook Walking Shoe,2025-03-11,Delivered,Paid,59.09
ORD00770,CUST0168,PRD-128,Atlas Insulated Bottle,2025-06-06,Delivered,Refunded,318.80
ORD00771,CUST0267,PRD-078,Terra Electric Kettle,2026-05-20,Delivered,Paid,78.27
ORD00772,CUST0259,PRD-120,Brook Crossbody Bag,2025-09-25,Shipped,Paid,142.26
ORD00773,CUST0017,PRD-139,Aster Yoga Mat,2026-03-17,Shipped,Failed,84.95
ORD00774,CUST0227,PRD-031,Summit Rain Jacket,2026-04-16,Shipped,Paid,333.02
ORD00775,CUST0085,PRD-010,Lumen Wireless Earbuds,2026-05-19,Processing,Paid,157.66
ORD00776,CUST0057,PRD-111,Summit Travel Backpack,2026-08-06,Processing,Paid,52.38
ORD00777,CUST0244,PRD-126,Nova Yoga Mat,2026-07-30,Delivered,Paid,97.82
ORD00778,CUST0194,PRD-041,Nimbus Training Shoe,2025-12-28,Out for Delivery,Paid,328.88
ORD00779,CUST0066,PRD-073,Ember Coffee Grinder,2026-01-11,Shipped,Paid,24.86
ORD00780,CUST0195,PRD-090,Lumen Gentle Cleanser,2025-04-10,Delivered,Paid,175.53
ORD00781,CUST0029,PRD-110,Lumen Canvas Tote,2025-09-08,Shipped,Paid,99.88
ORD00782,CUST0034,PRD-064,Cedar Air Fryer,2025-11-09,Shipped,Paid,28.22
ORD00783,CUST0020,PRD-030,Lumen Denim Jacket,2026-04-17,Shipped,Paid,58.82
ORD00784,CUST0011,PRD-109,Willow Canvas Tote,2026-04-26,Delivered,Failed,98.80
ORD00785,CUST0166,PRD-151,Summit Glass Storage Set,2026-08-10,Processing,Paid,303.94
ORD00786,CUST0173,PRD-026,Nova Fleece Hoodie,2026-05-24,Delivered,Paid,58.13
ORD00787,CUST0154,PRD-129,Willow Resistance Band Set,2026-01-08,Delivered,Paid,108.86
ORD00788,CUST0275,PRD-112,Meadow Canvas Tote,2025-08-08,Shipped,Paid,64.29
ORD00789,CUST0116,PRD-074,Coast Compact Blender,2025-04-05,Shipped,Paid,60.32
ORD00790,CUST0291,PRD-149,Willow Glass Storage Set,2026-06-28,Processing,Paid,123.02
ORD00791,CUST0155,PRD-122,Harbor Insulated Bottle,2026-06-01,Out for Delivery,Paid,150.15
ORD00792,CUST0213,PRD-077,Echo Coffee Grinder,2026-02-16,Out for Delivery,Paid,171.81
ORD00793,CUST0010,PRD-065,Solace Air Fryer,2026-06-13,Delivered,Paid,161.50
ORD00794,CUST0138,PRD-048,Atlas Training Shoe,2026-06-30,Delivered,Paid,198.66
ORD00795,CUST0268,PRD-158,Terra Bamboo Organizer,2025-07-25,Delivered,Failed,173.09
ORD00796,CUST0223,PRD-094,Coast Gentle Cleanser,2026-02-25,Out for Delivery,Paid,74.06
ORD00797,CUST0212,PRD-082,Harbor Vitamin C Set,2025-10-01,Delivered,Failed,50.43
ORD00798,CUST0208,PRD-074,Coast Compact Blender,2025-09-02,Delivered,Paid,30.16
ORD00799,CUST0238,PRD-030,Lumen Denim Jacket,2026-05-13,Processing,Paid,58.82
ORD00800,CUST0104,PRD-144,Cedar Bamboo Organizer,2025-06-13,Returned,Refunded,169.30
ORD00801,CUST0282,PRD-070,Lumen Compact Blender,2025-06-30,Processing,Paid,135.79
ORD00802,CUST0029,PRD-011,Summit Studio Microphone,2025-03-27,Returned,Refunded,64.90
ORD00803,CUST0187,PRD-081,Nimbus Night Cream,2025-04-03,Delivered,Failed,264.10
ORD00804,CUST0293,PRD-102,Harbor Travel Backpack,2026-05-28,Returned,Paid,43.61
ORD00805,CUST0255,PRD-031,Summit Rain Jacket,2025-04-03,Delivered,Pending,166.51
ORD00806,CUST0169,PRD-061,Nimbus Electric Kettle,2026-02-04,Delivered,Pending,57.06
ORD00807,CUST0090,PRD-061,Nimbus Electric Kettle,2025-08-08,Returned,Refunded,57.06
ORD00808,CUST0252,PRD-071,Summit Air Fryer,2026-07-01,Out for Delivery,Paid,106.37
ORD00809,CUST0244,PRD-096,Drift Hydrating Serum,2025-09-10,Delivered,Paid,198.84
ORD00810,CUST0158,PRD-072,Meadow Electric Kettle,2025-01-22,Cancelled,Paid,67.65
ORD00811,CUST0123,PRD-156,Drift Ceramic Mug Set,2025-09-17,Processing,Paid,93.39
ORD00812,CUST0063,PRD-142,Harbor Cast Iron Pan,2026-07-02,Shipped,Paid,64.24
ORD00813,CUST0131,PRD-061,Nimbus Electric Kettle,2025-11-05,Delivered,Paid,114.12
ORD00814,CUST0225,PRD-024,Cedar Rain Jacket,2025-11-21,Returned,Paid,173.15
ORD00815,CUST0252,PRD-105,Solace Travel Backpack,2026-04-28,Delivered,Paid,69.70
ORD00816,CUST0052,PRD-106,Nova Crossbody Bag,2025-06-14,Cancelled,Refunded,81.64
ORD00817,CUST0233,PRD-067,Pioneer Compact Blender,2025-01-29,Out for Delivery,Paid,158.26
ORD00818,CUST0070,PRD-014,Coast Portable Speaker,2025-01-04,Delivered,Paid,277.64
ORD00819,CUST0057,PRD-103,Orbit Laptop Sleeve,2025-06-11,Shipped,Paid,116.28
ORD00820,CUST0211,PRD-064,Cedar Air Fryer,2025-11-24,Out for Delivery,Refunded,28.22
ORD00821,CUST0089,PRD-116,Drift Travel Backpack,2025-12-02,Out for Delivery,Paid,38.84
ORD00822,CUST0202,PRD-073,Ember Coffee Grinder,2026-01-22,Processing,Paid,24.86
ORD00823,CUST0046,PRD-147,Pioneer Glass Storage Set,2026-04-19,Shipped,Refunded,162.06
ORD00824,CUST0206,PRD-051,Summit Training Shoe,2026-03-16,Shipped,Failed,130.76
ORD00825,CUST0088,PRD-154,Coast Cast Iron Pan,2026-08-04,Shipped,Paid,172.55
ORD00826,CUST0254,PRD-031,Summit Rain Jacket,2025-05-02,Processing,Paid,333.02
ORD00827,CUST0148,PRD-058,Terra Daily Runner,2026-05-22,Delivered,Paid,102.80
ORD00828,CUST0145,PRD-098,Terra Hydrating Serum,2025-07-13,Processing,Failed,151.69
ORD00829,CUST0149,PRD-108,Atlas Laptop Sleeve,2025-09-26,Processing,Pending,48.75
ORD00830,CUST0299,PRD-061,Nimbus Electric Kettle,2026-04-15,Delivered,Failed,57.06
ORD00831,CUST0204,PRD-022,Harbor Fleece Hoodie,2025-08-06,Processing,Paid,117.63
ORD00832,CUST0038,PRD-099,Aster Night Cream,2025-04-08,Delivered,Paid,123.48
